,N_clusters,algo,compute_time,false_positives_ratio,results,seed,true_positives_ratio
320,30,FINDER_1D,8.33352780342102,0.23333333333333334,"{'sigma': 7.859986244265086, 'threshold': 10.0}",9,0.8
321,30,FINDER_1D_loop,7.600898504257202,0.1,"{'sigma': 8.920553033564305, 'threshold': 10.0}",9,0.6
322,30,dbscan,0.02723073959350586,0.3,[],9,0.7
323,30,OPTICS,97.61599016189575,0.5,[],9,0.3
324,30,CAML_87B144,32.99512767791748,0.3,[],10,0.8
325,30,CAML_07VEJJ,23.515082120895386,1.1,[],10,0.43333333333333335
326,30,FINDER_1D,7.6638572216033936,0.26666666666666666,"{'sigma': 7.640230611635027, 'threshold': 10.0}",10,0.8333333333333334
327,30,FINDER_1D_loop,7.577415227890015,0.0,"{'sigma': 9.68598152332046, 'threshold': 10.0}",10,0.7
328,30,dbscan,0.027495861053466797,0.16666666666666666,[],10,0.6
329,30,OPTICS,110.25379395484924,0.23333333333333334,[],10,0.43333333333333335
